Filepath,Speaker,Text,Emotion
./dataset/esd\0020\Neutral\0020_000340.wav,Esd_0020,So Tom saw night as it were broad daylight.,Neutral
./dataset/esd\0020\Neutral\0020_000341.wav,Esd_0020,"Enough,you a foolish chatter.",Neutral
./dataset/esd\0020\Neutral\0020_000342.wav,Esd_0020,Why should I purchase my own?,Neutral
./dataset/esd\0020\Neutral\0020_000343.wav,Esd_0020,And what does it mean?,Neutral
./dataset/esd\0020\Neutral\0020_000344.wav,Esd_0020,"Lucy, a clever farmer.",Neutral
./dataset/esd\0020\Neutral\0020_000345.wav,Esd_0020,A whirring noise was heard.,Neutral
./dataset/esd\0020\Neutral\0020_000346.wav,Esd_0020,I am going to back home.,Neutral
./dataset/esd\0020\Neutral\0020_000347.wav,Esd_0020,What are you waiting for? man.,Neutral
./dataset/esd\0020\Neutral\0020_000348.wav,Esd_0020,"Dear customer,welcome to our ship.",Neutral
./dataset/esd\0020\Neutral\0020_000349.wav,Esd_0020,What do you think of this question?,Neutral
./dataset/esd\0020\Neutral\0020_000350.wav,Esd_0020,Do you have anything in mind?,Neutral
./dataset/esd\0020\Angry\0020_000351.wav,Esd_0020,"The nine the eggs, I keep.",Anger
./dataset/esd\0020\Angry\0020_000352.wav,Esd_0020,"I did go, and made many prisoners.",Anger
./dataset/esd\0020\Angry\0020_000353.wav,Esd_0020,That I owe my thanks to you.,Anger
./dataset/esd\0020\Angry\0020_000354.wav,Esd_0020,They went up to the dark mass job had pointed out.,Anger
./dataset/esd\0020\Angry\0020_000355.wav,Esd_0020,Clear than clear water!,Anger
./dataset/esd\0020\Angry\0020_000356.wav,Esd_0020,Andy what's the gyre and to gimble.,Anger
./dataset/esd\0020\Angry\0020_000357.wav,Esd_0020,I'm as bad as I can be.,Anger
./dataset/esd\0020\Angry\0020_000358.wav,Esd_0020,That was his chief thought.,Anger
./dataset/esd\0020\Angry\0020_000359.wav,Esd_0020,On the twenty second of last march.,Anger
./dataset/esd\0020\Angry\0020_000360.wav,Esd_0020,A nauseous draught.,Anger
./dataset/esd\0020\Angry\0020_000361.wav,Esd_0020,Chapter ten a warm welcome.,Anger
./dataset/esd\0020\Angry\0020_000362.wav,Esd_0020,Her shoes were like fishes.,Anger
./dataset/esd\0020\Angry\0020_000363.wav,Esd_0020,I have bunburyed all over goat on two separate occasions.,Anger
./dataset/esd\0020\Angry\0020_000364.wav,Esd_0020,Annie please please don't hurt me!,Anger
./dataset/esd\0020\Angry\0020_000365.wav,Esd_0020,Poor Tom now is dead!,Anger
./dataset/esd\0020\Angry\0020_000366.wav,Esd_0020,"Mister share man, I move for a division.",Anger
./dataset/esd\0020\Angry\0020_000367.wav,Esd_0020,Why has this egg not broken?,Anger
./dataset/esd\0020\Angry\0020_000368.wav,Esd_0020,Then sadly it is much farther.,Anger
./dataset/esd\0020\Angry\0020_000369.wav,Esd_0020,At the end of four.,Anger
./dataset/esd\0020\Angry\0020_000370.wav,Esd_0020,At the roots-of a bush of a grass.,Anger
./dataset/esd\0020\Angry\0020_000371.wav,Esd_0020,As rich as Peter's son in law!,Anger
./dataset/esd\0020\Angry\0020_000372.wav,Esd_0020,And what are doves. And what are doves.,Anger
./dataset/esd\0020\Angry\0020_000373.wav,Esd_0020,I thought you meant how old are you?,Anger
./dataset/esd\0020\Angry\0020_000374.wav,Esd_0020,The football teams give a tea party.,Anger
./dataset/esd\0020\Angry\0020_000375.wav,Esd_0020,She is now choosing skirt to wear.,Anger
./dataset/esd\0020\Angry\0020_000376.wav,Esd_0020,Let's make the noise a snake.,Anger
./dataset/esd\0020\Angry\0020_000377.wav,Esd_0020,Monster made a deep bow.,Anger
./dataset/esd\0020\Angry\0020_000378.wav,Esd_0020,"She had said, so that one could keep up a conversation!",Anger
./dataset/esd\0020\Angry\0020_000379.wav,Esd_0020,Rat came and replied on the leaves.,Anger
./dataset/esd\0020\Angry\0020_000380.wav,Esd_0020,Must a name mean something?,Anger
./dataset/esd\0020\Angry\0020_000381.wav,Esd_0020,All smile were real and the happier the more sincere .,Anger
./dataset/esd\0020\Angry\0020_000382.wav,Esd_0020,Who is been repeating all that hard stuff to you?,Anger
./dataset/esd\0020\Angry\0020_000383.wav,Esd_0020,This used to be Jerry's occupation.,Anger
./dataset/esd\0020\Angry\0020_000384.wav,Esd_0020,A divine wrath made her blue eyes awful.,Anger
./dataset/esd\0020\Angry\0020_000385.wav,Esd_0020,The name really is the aged aged man.,Anger
./dataset/esd\0020\Angry\0020_000386.wav,Esd_0020,How I hate this foul pool!,Anger
./dataset/esd\0020\Angry\0020_000387.wav,Esd_0020,I think it'll encourage me.,Anger
./dataset/esd\0020\Angry\0020_000388.wav,Esd_0020,"Hold up my chin, slow and solid.",Anger
./dataset/esd\0020\Angry\0020_000389.wav,Esd_0020,Our thanks to God's oath.,Anger
./dataset/esd\0020\Angry\0020_000390.wav,Esd_0020,In which fox loses a tail and its elder sister finds one.,Anger
./dataset/esd\0020\Angry\0020_000391.wav,Esd_0020,I chose the right way.,Anger
./dataset/esd\0020\Angry\0020_000392.wav,Esd_0020,She may mind ye of her.,Anger
./dataset/esd\0020\Angry\0020_000393.wav,Esd_0020,Story twenty nine a boy and a monkey.,Anger
./dataset/esd\0020\Angry\0020_000394.wav,Esd_0020,Take courage all isn't lost yet.,Anger
./dataset/esd\0020\Angry\0020_000395.wav,Esd_0020,The nastiest things they saw were the cobwebs.,Anger
./dataset/esd\0020\Angry\0020_000396.wav,Esd_0020,They'd never know I'd regular ran away.,Anger
./dataset/esd\0020\Angry\0020_000397.wav,Esd_0020,please excuse me.,Anger
./dataset/esd\0020\Angry\0020_000398.wav,Esd_0020,"You are not a runaway,who are you?",Anger
./dataset/esd\0020\Angry\0020_000399.wav,Esd_0020,Then we all say aha!,Anger
./dataset/esd\0020\Angry\0020_000400.wav,Esd_0020,Rabbit gave dog a hurrying up sort of nudge.,Anger
./dataset/esd\0020\Angry\0020_000401.wav,Esd_0020,Said the American to Chinese.,Anger
./dataset/esd\0020\Angry\0020_000402.wav,Esd_0020,"From August eighteenth, of their divorce.",Anger
./dataset/esd\0020\Angry\0020_000403.wav,Esd_0020,He was still in the forest!,Anger
./dataset/esd\0020\Angry\0020_000404.wav,Esd_0020,Are you a regular darkey really?,Anger
./dataset/esd\0020\Angry\0020_000405.wav,Esd_0020,A deafening chirruping rent the air.,Anger
./dataset/esd\0020\Angry\0020_000406.wav,Esd_0020,Your midget wife never can sing a song.,Anger
./dataset/esd\0020\Angry\0020_000407.wav,Esd_0020,Hannibal come to see you.,Anger
./dataset/esd\0020\Angry\0020_000408.wav,Esd_0020,The octopus has eight legs.,Anger
./dataset/esd\0020\Angry\0020_000409.wav,Esd_0020,Zero four three a silver shilling is journey.,Anger
./dataset/esd\0020\Angry\0020_000410.wav,Esd_0020,That I am a born nurse.,Anger
./dataset/esd\0020\Angry\0020_000411.wav,Esd_0020,"Midyear is day, shire year.",Anger
./dataset/esd\0020\Angry\0020_000412.wav,Esd_0020,"Tom, went on eeyore gloomily.",Anger
./dataset/esd\0020\Angry\0020_000413.wav,Esd_0020,Asteroid three hundred and twenty five.,Anger
./dataset/esd\0020\Angry\0020_000414.wav,Esd_0020,And we are so thirsty!,Anger
./dataset/esd\0020\Angry\0020_000415.wav,Esd_0020,Tom could hardly speak for laughing.,Anger
./dataset/esd\0020\Angry\0020_000416.wav,Esd_0020,Shall we let Barbara in?,Anger
./dataset/esd\0020\Angry\0020_000417.wav,Esd_0020,"I suppose no, it doesn't!",Anger
./dataset/esd\0020\Angry\0020_000418.wav,Esd_0020,I do not eat bread.,Anger
./dataset/esd\0020\Angry\0020_000419.wav,Esd_0020,"Not much use is it, Sam?",Anger
./dataset/esd\0020\Angry\0020_000420.wav,Esd_0020,Tom now let our arrows fly!,Anger
./dataset/esd\0020\Angry\0020_000421.wav,Esd_0020,She was born on April nineteen forty three.,Anger
./dataset/esd\0020\Angry\0020_000422.wav,Esd_0020,"How are you, dear child?",Anger
./dataset/esd\0020\Angry\0020_000423.wav,Esd_0020,how suspicious this fox.,Anger
./dataset/esd\0020\Angry\0020_000424.wav,Esd_0020,Come on my jack in the boxes!,Anger
./dataset/esd\0020\Angry\0020_000425.wav,Esd_0020,I'd far rather go without them than eat them!,Anger
./dataset/esd\0020\Angry\0020_000426.wav,Esd_0020,The hag looked in the stove.,Anger
./dataset/esd\0020\Angry\0020_000427.wav,Esd_0020,But I saw you walking.,Anger
./dataset/esd\0020\Angry\0020_000428.wav,Esd_0020,The art quite safe with me.,Anger
./dataset/esd\0020\Angry\0020_000429.wav,Esd_0020,All my gum tips gone as well.,Anger
./dataset/esd\0020\Angry\0020_000430.wav,Esd_0020,Then there was a report.,Anger
./dataset/esd\0020\Angry\0020_000431.wav,Esd_0020,And I never had a whooping cough why.,Anger
./dataset/esd\0020\Angry\0020_000432.wav,Esd_0020,A fair jaw cracker dwarf language must be!,Anger
./dataset/esd\0020\Angry\0020_000433.wav,Esd_0020,Be off now as quick as you may!,Anger
./dataset/esd\0020\Angry\0020_000434.wav,Esd_0020,By hook or by crook.,Anger
./dataset/esd\0020\Angry\0020_000435.wav,Esd_0020,Suppose I take grandmother a fresh vegetable.,Anger
./dataset/esd\0020\Angry\0020_000436.wav,Esd_0020,And tick a tack too.,Anger
./dataset/esd\0020\Angry\0020_000437.wav,Esd_0020,A hippo lives in the zoo.,Anger
./dataset/esd\0020\Angry\0020_000438.wav,Esd_0020,In my opinion that is a good idea!,Anger
./dataset/esd\0020\Angry\0020_000439.wav,Esd_0020,Let go of my top knot.,Anger
./dataset/esd\0020\Angry\0020_000440.wav,Esd_0020,And they did push so!,Anger
./dataset/esd\0020\Angry\0020_000441.wav,Esd_0020,We expected Tom would jump for joy.,Anger
./dataset/esd\0020\Angry\0020_000442.wav,Esd_0020,Does the one that wins get the crowned?,Anger
./dataset/esd\0020\Angry\0020_000443.wav,Esd_0020,To buy two pork chops.,Anger
./dataset/esd\0020\Angry\0020_000444.wav,Esd_0020,They found a cow grazing in a field.,Anger
./dataset/esd\0020\Angry\0020_000445.wav,Esd_0020,Aha what i have we here?,Anger
./dataset/esd\0020\Angry\0020_000446.wav,Esd_0020,I don't painted tiger.,Anger
./dataset/esd\0020\Angry\0020_000447.wav,Esd_0020,Confess that you opened the thirteenth door.,Anger
./dataset/esd\0020\Angry\0020_000448.wav,Esd_0020,Said the witch.,Anger
./dataset/esd\0020\Angry\0020_000449.wav,Esd_0020,I've hit the wrong nose.,Anger
./dataset/esd\0020\Angry\0020_000450.wav,Esd_0020,"Well anyhow it didn't rain, he said.",Anger
./dataset/esd\0020\Angry\0020_000451.wav,Esd_0020,"It's me piglet, help help!",Anger
./dataset/esd\0020\Angry\0020_000452.wav,Esd_0020,"This is Jack, the relatives of Tom.",Anger
./dataset/esd\0020\Angry\0020_000453.wav,Esd_0020,The elephant and the carpenter is the longest.,Anger
./dataset/esd\0020\Angry\0020_000454.wav,Esd_0020,Here am i whom you seek.,Anger
./dataset/esd\0020\Angry\0020_000455.wav,Esd_0020,He was killed by an arrow.,Anger
./dataset/esd\0020\Angry\0020_000456.wav,Esd_0020,I guess it's a choice feast.,Anger
./dataset/esd\0020\Angry\0020_000457.wav,Esd_0020,Tom and Michael woke up next morning.,Anger
./dataset/esd\0020\Angry\0020_000458.wav,Esd_0020,The squire himself showed perfect.,Anger
./dataset/esd\0020\Angry\0020_000459.wav,Esd_0020,If they mother knew it.,Anger
./dataset/esd\0020\Angry\0020_000460.wav,Esd_0020,Act drop second act scene.,Anger
./dataset/esd\0020\Angry\0020_000461.wav,Esd_0020,We nightly dance our heyday guise.,Anger
./dataset/esd\0020\Angry\0020_000462.wav,Esd_0020,"Clown, to call him joey.",Anger
./dataset/esd\0020\Angry\0020_000463.wav,Esd_0020,Mister Lawson saw George last night.,Anger
./dataset/esd\0020\Angry\0020_000464.wav,Esd_0020,A half pounds of flour and two ounces suet.,Anger
./dataset/esd\0020\Angry\0020_000465.wav,Esd_0020,"He might call it, for example.",Anger
./dataset/esd\0020\Angry\0020_000466.wav,Esd_0020,"No, I burst the balloon!",Anger
./dataset/esd\0020\Angry\0020_000467.wav,Esd_0020,They were children of mine.,Anger
./dataset/esd\0020\Angry\0020_000468.wav,Esd_0020,Look out! said Alice.,Anger
./dataset/esd\0020\Angry\0020_000469.wav,Esd_0020,The owl flew into a bush.,Anger
./dataset/esd\0020\Angry\0020_000470.wav,Esd_0020,Our King George is labour us.,Anger
./dataset/esd\0020\Angry\0020_000471.wav,Esd_0020,Finn and the fairy shoemaker.,Anger
./dataset/esd\0020\Angry\0020_000472.wav,Esd_0020,Am I an absolute pauper?,Anger
./dataset/esd\0020\Angry\0020_000473.wav,Esd_0020,I am from towel land.,Anger
./dataset/esd\0020\Angry\0020_000474.wav,Esd_0020,"You know, answers to the name of Tom's son.",Anger
./dataset/esd\0020\Angry\0020_000475.wav,Esd_0020,To catch that bulrush root with my paw!,Anger
./dataset/esd\0020\Angry\0020_000476.wav,Esd_0020,this turn goes to the hill.,Anger
./dataset/esd\0020\Angry\0020_000477.wav,Esd_0020,Cos I know I had some honey.,Anger
./dataset/esd\0020\Angry\0020_000478.wav,Esd_0020,Put that rude grasshopper in jail!,Anger
./dataset/esd\0020\Angry\0020_000479.wav,Esd_0020,A large flat ferry boat was moored beside it.,Anger
./dataset/esd\0020\Angry\0020_000480.wav,Esd_0020,And would spoil my joke.,Anger
./dataset/esd\0020\Angry\0020_000481.wav,Esd_0020,It must come sometimes to jam a day.,Anger
./dataset/esd\0020\Angry\0020_000482.wav,Esd_0020,I thank you for this mercy!,Anger
./dataset/esd\0020\Angry\0020_000483.wav,Esd_0020,I smell the breath of an English.,Anger
./dataset/esd\0020\Angry\0020_000484.wav,Esd_0020,Rare rabbit had a little apron.,Anger
./dataset/esd\0020\Angry\0020_000485.wav,Esd_0020,I blinked my eyes hard.,Anger
./dataset/esd\0020\Angry\0020_000486.wav,Esd_0020,She has eaten the tapioca all of it.,Anger
./dataset/esd\0020\Angry\0020_000487.wav,Esd_0020,Let the glass globe be.,Anger
./dataset/esd\0020\Angry\0020_000488.wav,Esd_0020,But one requires the explorer to furnish proofs.,Anger
./dataset/esd\0020\Angry\0020_000489.wav,Esd_0020,Cuckoos is downheaded and crying.,Anger
./dataset/esd\0020\Angry\0020_000490.wav,Esd_0020,What an impetuous boy he is!,Anger
./dataset/esd\0020\Angry\0020_000491.wav,Esd_0020,Can I lodge here tonight?,Anger
./dataset/esd\0020\Angry\0020_000492.wav,Esd_0020,Wake now my merry tads!,Anger
./dataset/esd\0020\Angry\0020_000493.wav,Esd_0020,Pussy can sit by the fire and sing.,Anger
./dataset/esd\0020\Angry\0020_000494.wav,Esd_0020,We all see panda on TV or in the zoo.,Anger
./dataset/esd\0020\Angry\0020_000495.wav,Esd_0020,Reed by the living pool!,Anger
./dataset/esd\0020\Angry\0020_000496.wav,Esd_0020,"He said to Jack, the chatterer.",Anger
./dataset/esd\0020\Angry\0020_000497.wav,Esd_0020,And there you'll find a snap dragon fly.,Anger
./dataset/esd\0020\Angry\0020_000498.wav,Esd_0020,"And on the top of them, came Winnie, the cute bear.",Anger
./dataset/esd\0020\Angry\0020_000499.wav,Esd_0020,My winding sheet!,Anger
./dataset/esd\0020\Angry\0020_000500.wav,Esd_0020,I hope you enjoyed yourself?,Anger
./dataset/esd\0020\Angry\0020_000501.wav,Esd_0020,All the way to China is home.,Anger
./dataset/esd\0020\Angry\0020_000502.wav,Esd_0020,Guilty for what do you rule?,Anger
./dataset/esd\0020\Angry\0020_000503.wav,Esd_0020,But we are not high yet.,Anger
./dataset/esd\0020\Angry\0020_000504.wav,Esd_0020,He dreamt them all night.,Anger
./dataset/esd\0020\Angry\0020_000505.wav,Esd_0020,This speech roused dame ilse to anger.,Anger
./dataset/esd\0020\Angry\0020_000506.wav,Esd_0020,The eye could not catch them.,Anger
./dataset/esd\0020\Angry\0020_000507.wav,Esd_0020,"Blackbird, and Jay.",Anger
./dataset/esd\0020\Angry\0020_000508.wav,Esd_0020,it looks much better.,Anger
./dataset/esd\0020\Angry\0020_000509.wav,Esd_0020,Such tunes are joy to a dancing fay.,Anger
./dataset/esd\0020\Angry\0020_000510.wav,Esd_0020,"Kitty, can you play chess?",Anger
./dataset/esd\0020\Angry\0020_000511.wav,Esd_0020,That's a full grown colt.,Anger
./dataset/esd\0020\Angry\0020_000512.wav,Esd_0020,I lent George three pounds.,Anger
./dataset/esd\0020\Angry\0020_000513.wav,Esd_0020,How they went to the mountains to eat nuts.,Anger
./dataset/esd\0020\Angry\0020_000514.wav,Esd_0020,His large mouth curled into a sneer.,Anger
./dataset/esd\0020\Angry\0020_000515.wav,Esd_0020,"They were going fast, with a light clip.",Anger
./dataset/esd\0020\Angry\0020_000516.wav,Esd_0020,They ate beef at the butcher shop.,Anger
./dataset/esd\0020\Angry\0020_000517.wav,Esd_0020,I toy with my liqueur.,Anger
./dataset/esd\0020\Angry\0020_000518.wav,Esd_0020,"I said you looked like an egg, sir.",Anger
./dataset/esd\0020\Angry\0020_000519.wav,Esd_0020,Sam waved his arm vaguely.,Anger
./dataset/esd\0020\Angry\0020_000520.wav,Esd_0020,But if you hadn't done them.,Anger
./dataset/esd\0020\Angry\0020_000521.wav,Esd_0020,I say neither yea nor nay.,Anger
./dataset/esd\0020\Angry\0020_000522.wav,Esd_0020,I shall say good bye.,Anger
./dataset/esd\0020\Angry\0020_000523.wav,Esd_0020,He searched through the box.,Anger
./dataset/esd\0020\Angry\0020_000524.wav,Esd_0020,I pay half a crown a week extra.,Anger
./dataset/esd\0020\Angry\0020_000525.wav,Esd_0020,All this have we won by our labour.,Anger
./dataset/esd\0020\Angry\0020_000526.wav,Esd_0020,"She just smiled calmly, mother knows that is the best smile.",Anger
./dataset/esd\0020\Angry\0020_000527.wav,Esd_0020,Tom fell with a cloven head.,Anger
./dataset/esd\0020\Angry\0020_000528.wav,Esd_0020,And vowed he'd change the pigtail's place.,Anger
./dataset/esd\0020\Angry\0020_000529.wav,Esd_0020,Daisy creams with pink edges.,Anger
./dataset/esd\0020\Angry\0020_000530.wav,Esd_0020,Toast from the bread fruit tree.,Anger
./dataset/esd\0020\Angry\0020_000531.wav,Esd_0020,"First, issue a reward.",Anger
./dataset/esd\0020\Angry\0020_000532.wav,Esd_0020,Age forty five if a day a lie.,Anger
./dataset/esd\0020\Angry\0020_000533.wav,Esd_0020,Fresh pain seized Paul's body.,Anger
./dataset/esd\0020\Angry\0020_000534.wav,Esd_0020,"We have been fine, haven't we?",Anger
./dataset/esd\0020\Angry\0020_000535.wav,Esd_0020,The new born baby is stolen as we go.,Anger
./dataset/esd\0020\Angry\0020_000536.wav,Esd_0020,She jump at the tail and bite it savagely.,Anger
./dataset/esd\0020\Angry\0020_000537.wav,Esd_0020,An hour out of GuildFord town.,Anger
./dataset/esd\0020\Angry\0020_000538.wav,Esd_0020,Now quicker the fiddle went.,Anger
./dataset/esd\0020\Angry\0020_000539.wav,Esd_0020,When such wanderers meet.,Anger
./dataset/esd\0020\Angry\0020_000540.wav,Esd_0020,And they were sandy yellow brownish all over.,Anger
./dataset/esd\0020\Angry\0020_000541.wav,Esd_0020,I make her quite nervy at times.,Anger
./dataset/esd\0020\Angry\0020_000542.wav,Esd_0020,I have had to grow old.,Anger
./dataset/esd\0020\Angry\0020_000543.wav,Esd_0020,Please hire me after you.,Anger
./dataset/esd\0020\Angry\0020_000544.wav,Esd_0020,"Yes, I miss her.",Anger
./dataset/esd\0020\Angry\0020_000545.wav,Esd_0020,A boat put out-on the bay.,Anger
./dataset/esd\0020\Angry\0020_000546.wav,Esd_0020,Clear are your eyes and bright your breath!,Anger
./dataset/esd\0020\Angry\0020_000547.wav,Esd_0020,"Fur flew through the air, teeth gnashed.",Anger
./dataset/esd\0020\Angry\0020_000548.wav,Esd_0020,I'd shoot myself. a pause.,Anger
./dataset/esd\0020\Angry\0020_000549.wav,Esd_0020,Captain Tom receives an angry letter.,Anger
